CustomerID,Date,Country,MonthYear,TotalAmount,CountOfUniqueInvoices
15482.0,2011-11-03,United Kingdom,2011-11,1915.6,1
15482.0,2011-11-14,United Kingdom,2011-11,2973.12,2
15482.0,2011-11-24,United Kingdom,2011-11,3302.74,2
15483.0,2011-03-18,United Kingdom,2011-03,114.85,1
15483.0,2011-07-01,United Kingdom,2011-07,118.96,3
15484.0,2011-09-22,United Kingdom,2011-09,1636.52,1
15484.0,2011-10-14,United Kingdom,2011-10,394.16,1
15484.0,2011-11-21,United Kingdom,2011-11,889.38,1
15484.0,2011-12-08,United Kingdom,2011-12,674.25,1
15485.0,2010-12-01,United Kingdom,2010-12,950.09,1
15485.0,2011-01-07,United Kingdom,2011-01,328.54,1
15485.0,2011-11-09,United Kingdom,2011-11,1296.37,1
15488.0,2011-09-08,United Kingdom,2011-09,91.32000000000001,1
15489.0,2011-05-12,United Kingdom,2011-05,348.26,1
15489.0,2011-10-13,United Kingdom,2011-10,442.64,1
15489.0,2011-11-17,United Kingdom,2011-11,343.38,1
15491.0,2011-04-18,United Kingdom,2011-04,1022.45,2
15491.0,2011-05-05,United Kingdom,2011-05,622.47,1
15491.0,2011-06-13,United Kingdom,2011-06,765.03,1
15491.0,2011-08-31,United Kingdom,2011-08,390.98,1
15491.0,2011-09-05,United Kingdom,2011-09,299.16,1
15492.0,2011-09-26,United Kingdom,2011-09,487.74,1
15492.0,2011-11-11,United Kingdom,2011-11,171.72,1
15493.0,2011-03-14,United Kingdom,2011-03,538.76,1
15493.0,2011-04-04,United Kingdom,2011-04,412.49,1
15493.0,2011-07-13,United Kingdom,2011-07,367.5,1
15493.0,2011-11-07,United Kingdom,2011-11,683.05,2
15494.0,2011-08-10,United Kingdom,2011-08,1127.38,1
15494.0,2011-11-18,United Kingdom,2011-11,171.85,1
15497.0,2011-01-24,United Kingdom,2011-01,970.6,1
15497.0,2011-11-22,United Kingdom,2011-11,291.6,1
15498.0,2010-12-08,United Kingdom,2010-12,976.72,2
15498.0,2011-01-05,United Kingdom,2011-01,243.4,1
15498.0,2011-01-20,United Kingdom,2011-01,1761.18,1
15498.0,2011-01-24,United Kingdom,2011-01,523.34,1
15498.0,2011-03-07,United Kingdom,2011-03,1150.92,2
15498.0,2011-04-15,United Kingdom,2011-04,344.40000000000003,1
15498.0,2011-05-12,United Kingdom,2011-05,463.2,1
15498.0,2011-05-13,United Kingdom,2011-05,363.65,2
15498.0,2011-06-03,United Kingdom,2011-06,1316.04,2
15498.0,2011-06-21,United Kingdom,2011-06,695.6,2
15498.0,2011-06-24,United Kingdom,2011-06,272.26,1
15498.0,2011-08-11,United Kingdom,2011-08,1015.66,3
15498.0,2011-09-16,United Kingdom,2011-09,1057.18,2
15498.0,2011-10-14,United Kingdom,2011-10,1206.69,2
15498.0,2011-10-27,United Kingdom,2011-10,398.55999999999995,2
15498.0,2011-11-22,United Kingdom,2011-11,662.66,1
15498.0,2011-12-07,United Kingdom,2011-12,864.9399999999999,1
15500.0,2011-09-19,United Kingdom,2011-09,406.02,1
15500.0,2011-11-13,United Kingdom,2011-11,312.24,1
15500.0,2011-11-21,United Kingdom,2011-11,147.04,1
15500.0,2011-12-01,United Kingdom,2011-12,266.26,1
15502.0,2010-12-05,United Kingdom,2010-12,736.7,2
15502.0,2010-12-06,United Kingdom,2010-12,192.7,1
15502.0,2011-03-09,United Kingdom,2011-03,1711.06,1
15502.0,2011-08-08,United Kingdom,2011-08,3315.0699999999997,1
15502.0,2011-09-11,United Kingdom,2011-09,320.5,3
15502.0,2011-10-03,United Kingdom,2011-10,3460.95,2
15502.0,2011-11-13,United Kingdom,2011-11,330.45,1
15502.0,2011-11-24,United Kingdom,2011-11,317.5,1
15503.0,2010-12-12,United Kingdom,2010-12,147.09,1
15504.0,2011-09-19,United Kingdom,2011-09,52.83,1
15505.0,2011-07-07,United Kingdom,2011-07,944.1600000000001,1
15505.0,2011-08-05,United Kingdom,2011-08,502.02,1
15505.0,2011-08-18,United Kingdom,2011-08,644.96,1
15505.0,2011-09-16,United Kingdom,2011-09,639.24,1
15505.0,2011-10-18,United Kingdom,2011-10,880.58,1
15506.0,2011-07-24,United Kingdom,2011-07,209.35,1
15506.0,2011-10-25,United Kingdom,2011-10,305.06,1
15506.0,2011-11-17,United Kingdom,2011-11,464.85,1
15507.0,2011-06-21,United Kingdom,2011-06,492.36,1
15508.0,2011-04-18,United Kingdom,2011-04,311.42,1
15508.0,2011-04-28,United Kingdom,2011-04,207.05,1
15508.0,2011-05-04,United Kingdom,2011-05,110.64,1
15508.0,2011-06-03,United Kingdom,2011-06,371.16,3
15510.0,2011-01-13,United Kingdom,2011-01,250.0,1
15511.0,2011-09-15,United Kingdom,2011-09,202.9,1
15511.0,2011-10-13,United Kingdom,2011-10,192.35,1
15511.0,2011-10-20,United Kingdom,2011-10,119.25,1
15511.0,2011-11-01,United Kingdom,2011-11,229.8,1
15511.0,2011-11-28,United Kingdom,2011-11,164.93,1
15512.0,2010-12-15,United Kingdom,2010-12,101.2,1
15512.0,2011-07-07,United Kingdom,2011-07,19.799999999999997,1
15513.0,2010-12-01,United Kingdom,2010-12,357.0,1
15513.0,2010-12-09,United Kingdom,2010-12,956.5,1
15513.0,2011-01-13,United Kingdom,2011-01,692.82,1
15513.0,2011-01-18,United Kingdom,2011-01,79.2,1
15513.0,2011-01-27,United Kingdom,2011-01,328.74,1
15513.0,2011-03-11,United Kingdom,2011-03,1794.1000000000001,2
15513.0,2011-03-24,United Kingdom,2011-03,310.40000000000003,1
15513.0,2011-05-12,United Kingdom,2011-05,1233.54,3
15513.0,2011-05-24,United Kingdom,2011-05,317.16,1
15513.0,2011-06-17,United Kingdom,2011-06,1025.3400000000001,1
15513.0,2011-07-26,United Kingdom,2011-07,1611.1100000000001,1
15513.0,2011-08-25,United Kingdom,2011-08,222.95999999999998,1
15513.0,2011-09-06,United Kingdom,2011-09,2423.27,2
15513.0,2011-10-30,United Kingdom,2011-10,2520.28,1
15513.0,2011-11-06,United Kingdom,2011-11,885.8000000000001,1
15514.0,2010-12-10,United Kingdom,2010-12,1578.19,3
15514.0,2010-12-14,United Kingdom,2010-12,306.52,1
15514.0,2011-03-04,United Kingdom,2011-03,292.03,1
15514.0,2011-04-28,United Kingdom,2011-04,385.2,1
15514.0,2011-11-06,United Kingdom,2011-11,585.09,2
15514.0,2011-11-15,United Kingdom,2011-11,355.23,1
15514.0,2011-11-24,United Kingdom,2011-11,137.97,1
15514.0,2011-11-27,United Kingdom,2011-11,499.23,1
15516.0,2011-10-24,United Kingdom,2011-10,53.760000000000005,2
15516.0,2011-10-26,United Kingdom,2011-10,8.67,1
15517.0,2011-04-20,United Kingdom,2011-04,267.03,1
15518.0,2011-01-11,United Kingdom,2011-01,388.76,2
15518.0,2011-01-25,United Kingdom,2011-01,241.89,1
15518.0,2011-05-08,United Kingdom,2011-05,356.92,1
15518.0,2011-07-03,United Kingdom,2011-07,406.65999999999997,1
15518.0,2011-07-28,United Kingdom,2011-07,1.95,1
15518.0,2011-08-07,United Kingdom,2011-08,228.57999999999998,1
15518.0,2011-10-06,United Kingdom,2011-10,317.69,1
15520.0,2011-12-08,United Kingdom,2011-12,343.5,1
15521.0,2011-03-30,United Kingdom,2011-03,475.69,1
15521.0,2011-04-05,United Kingdom,2011-04,505.0,1
15521.0,2011-05-11,United Kingdom,2011-05,687.09,2
15521.0,2011-07-14,United Kingdom,2011-07,449.2,1
15521.0,2011-09-06,United Kingdom,2011-09,209.8,2
15521.0,2011-10-30,United Kingdom,2011-10,673.42,1
15522.0,2011-09-13,United Kingdom,2011-09,259.9,1
15522.0,2011-11-07,United Kingdom,2011-11,138.94,1
15523.0,2011-09-16,United Kingdom,2011-09,412.01000000000005,1
15524.0,2011-11-15,United Kingdom,2011-11,440.0,1
15525.0,2010-12-01,United Kingdom,2010-12,313.93,1
15525.0,2011-11-22,United Kingdom,2011-11,197.29999999999998,1
15525.0,2011-12-07,United Kingdom,2011-12,314.69,1
15526.0,2011-11-06,United Kingdom,2011-11,148.44,2
15527.0,2010-12-20,United Kingdom,2010-12,221.4,1
15527.0,2011-01-28,United Kingdom,2011-01,358.9,1
15527.0,2011-05-04,United Kingdom,2011-05,319.74,1
15527.0,2011-06-10,United Kingdom,2011-06,247.25,1
15527.0,2011-07-18,United Kingdom,2011-07,183.5,1
15527.0,2011-09-11,United Kingdom,2011-09,277.55,1
15527.0,2011-11-01,United Kingdom,2011-11,641.1,1
15527.0,2011-11-21,United Kingdom,2011-11,180.34,1
15528.0,2011-03-30,United Kingdom,2011-03,229.33,1
15529.0,2010-12-08,United Kingdom,2010-12,295.66,1
15529.0,2010-12-10,United Kingdom,2010-12,25.799999999999997,1
15529.0,2011-01-20,United Kingdom,2011-01,249.43,1
15529.0,2011-03-09,United Kingdom,2011-03,382.86,1
15529.0,2011-03-25,United Kingdom,2011-03,366.18,1
15529.0,2011-04-06,United Kingdom,2011-04,198.91000000000003,1
15529.0,2011-05-13,United Kingdom,2011-05,413.37,1
15529.0,2011-07-20,United Kingdom,2011-07,466.87,1
15529.0,2011-09-13,United Kingdom,2011-09,817.04,1
15529.0,2011-10-04,United Kingdom,2011-10,427.57,1
15529.0,2011-11-17,United Kingdom,2011-11,351.54,1
15530.0,2011-04-07,United Kingdom,2011-04,553.13,1
15530.0,2011-06-23,United Kingdom,2011-06,437.75,1
15530.0,2011-07-13,United Kingdom,2011-07,177.85,1
15530.0,2011-11-18,United Kingdom,2011-11,333.62,1
15531.0,2011-11-09,United Kingdom,2011-11,1522.31,1
15531.0,2011-12-01,United Kingdom,2011-12,485.13,1
15532.0,2010-12-16,United Kingdom,2010-12,356.35,1
15532.0,2011-06-26,United Kingdom,2011-06,545.34,1
15532.0,2011-07-31,United Kingdom,2011-07,324.1,1
15532.0,2011-11-14,United Kingdom,2011-11,355.14,1
15533.0,2011-09-11,United Kingdom,2011-09,449.65999999999997,1
15533.0,2011-09-18,United Kingdom,2011-09,105.08000000000001,1
15533.0,2011-11-20,United Kingdom,2011-11,252.82999999999998,1
15535.0,2011-01-16,United Kingdom,2011-01,292.54,2
15535.0,2011-04-17,United Kingdom,2011-04,118.85,1
15535.0,2011-06-19,United Kingdom,2011-06,125.01,1
15537.0,2011-06-29,United Kingdom,2011-06,110.92,1
15539.0,2011-12-02,United Kingdom,2011-12,538.46,1
15540.0,2011-11-28,United Kingdom,2011-11,213.3,1
15541.0,2011-08-17,United Kingdom,2011-08,85.13000000000001,1
15543.0,2011-02-24,United Kingdom,2011-02,127.86,1
15544.0,2010-12-02,United Kingdom,2010-12,354.54,1
15544.0,2011-02-11,United Kingdom,2011-02,479.48,1
15544.0,2011-02-25,United Kingdom,2011-02,365.1,1
15544.0,2011-05-12,United Kingdom,2011-05,560.35,1
15544.0,2011-06-19,United Kingdom,2011-06,318.02,1
15544.0,2011-07-12,United Kingdom,2011-07,370.16,1
15544.0,2011-08-12,United Kingdom,2011-08,324.72,1
15544.0,2011-11-11,United Kingdom,2011-11,446.02,1
15544.0,2011-11-30,United Kingdom,2011-11,328.32,1
15545.0,2010-12-03,United Kingdom,2010-12,135.32999999999998,1
15545.0,2011-10-16,United Kingdom,2011-10,157.39000000000001,1
15547.0,2010-12-12,United Kingdom,2010-12,767.37,1
15547.0,2011-01-28,United Kingdom,2011-01,238.67,1
15547.0,2011-02-27,United Kingdom,2011-02,421.69,2
15547.0,2011-03-13,United Kingdom,2011-03,288.71000000000004,1
15547.0,2011-04-10,United Kingdom,2011-04,280.66,1
15547.0,2011-05-29,United Kingdom,2011-05,407.43,1
15547.0,2011-08-21,United Kingdom,2011-08,366.18,1
15547.0,2011-09-11,United Kingdom,2011-09,458.43,1
15547.0,2011-09-18,United Kingdom,2011-09,500.63,2
15547.0,2011-10-02,United Kingdom,2011-10,469.89,1
15547.0,2011-10-30,United Kingdom,2011-10,232.77,1
15547.0,2011-12-02,United Kingdom,2011-12,522.41,1
15549.0,2011-01-27,United Kingdom,2011-01,942.1,1
15549.0,2011-07-05,United Kingdom,2011-07,689.58,1
15549.0,2011-09-23,United Kingdom,2011-09,61.58,1
15550.0,2011-02-11,United Kingdom,2011-02,137.89999999999998,1
15550.0,2011-06-22,United Kingdom,2011-06,141.14,1
15550.0,2011-08-25,United Kingdom,2011-08,154.24,1
15550.0,2011-12-05,United Kingdom,2011-12,142.35,1
15551.0,2011-11-03,United Kingdom,2011-11,436.06,1
15552.0,2011-05-06,United Kingdom,2011-05,90.12,1
15553.0,2011-10-10,United Kingdom,2011-10,437.23,1
15554.0,2011-03-07,United Kingdom,2011-03,217.2,1
15555.0,2010-12-05,United Kingdom,2010-12,198.43,1
15555.0,2010-12-09,United Kingdom,2010-12,620.35,1
15555.0,2010-12-13,United Kingdom,2010-12,171.04,1
15555.0,2011-04-17,United Kingdom,2011-04,290.52,1
15555.0,2011-05-22,United Kingdom,2011-05,379.40999999999997,1
15555.0,2011-06-02,United Kingdom,2011-06,123.74999999999999,1
15555.0,2011-06-16,United Kingdom,2011-06,164.22,1
15555.0,2011-06-17,United Kingdom,2011-06,174.27,1
15555.0,2011-07-04,United Kingdom,2011-07,433.21999999999997,1
15555.0,2011-08-28,United Kingdom,2011-08,264.73,1
15555.0,2011-09-22,United Kingdom,2011-09,353.2,1
15555.0,2011-10-02,United Kingdom,2011-10,261.12,1
15555.0,2011-10-12,United Kingdom,2011-10,167.47,1
15555.0,2011-11-06,United Kingdom,2011-11,420.42,1
15555.0,2011-11-09,United Kingdom,2011-11,312.12,1
15555.0,2011-11-27,United Kingdom,2011-11,470.9,1
15556.0,2011-11-15,United Kingdom,2011-11,279.77,1
15557.0,2011-11-11,United Kingdom,2011-11,473.65000000000003,1
15561.0,2011-05-08,United Kingdom,2011-05,265.75,1
15561.0,2011-07-13,United Kingdom,2011-07,183.92,2
15561.0,2011-11-28,United Kingdom,2011-11,350.92,1
15562.0,2010-12-23,United Kingdom,2010-12,134.55,1
15563.0,2010-12-16,United Kingdom,2010-12,270.19,1
15563.0,2011-05-23,United Kingdom,2011-05,465.43,1
15563.0,2011-11-17,United Kingdom,2011-11,664.8199999999999,2
15565.0,2011-09-30,United Kingdom,2011-09,88.8,1
15565.0,2011-10-20,United Kingdom,2011-10,84.36000000000001,1
15567.0,2011-11-21,United Kingdom,2011-11,186.01,1
15568.0,2011-09-27,United Kingdom,2011-09,228.31,1
15568.0,2011-10-26,United Kingdom,2011-10,194.21,1
15568.0,2011-12-07,United Kingdom,2011-12,335.77,1
15569.0,2011-01-11,United Kingdom,2011-01,288.5,1
15569.0,2011-07-31,United Kingdom,2011-07,597.61,2
15569.0,2011-08-23,United Kingdom,2011-08,244.79999999999998,1
15569.0,2011-08-28,United Kingdom,2011-08,244.79999999999998,1
15570.0,2010-12-05,United Kingdom,2010-12,517.65,1
15570.0,2010-12-12,United Kingdom,2010-12,350.24,1
15570.0,2010-12-17,United Kingdom,2010-12,196.75,1
15570.0,2011-01-14,United Kingdom,2011-01,487.70000000000005,1
15570.0,2011-02-10,United Kingdom,2011-02,116.85,1
15570.0,2011-02-28,United Kingdom,2011-02,314.90000000000003,1
15570.0,2011-04-14,United Kingdom,2011-04,294.04,1
15570.0,2011-05-17,United Kingdom,2011-05,247.29,1
15570.0,2011-07-21,United Kingdom,2011-07,301.26,1
15570.0,2011-11-03,United Kingdom,2011-11,958.82,1
15570.0,2011-11-29,United Kingdom,2011-11,344.62,1
15570.0,2011-12-02,United Kingdom,2011-12,35.400000000000006,1
15571.0,2011-09-22,United Kingdom,2011-09,202.35,1
15571.0,2011-11-06,United Kingdom,2011-11,196.43,1
15571.0,2011-11-15,United Kingdom,2011-11,121.6,1
15571.0,2011-11-28,United Kingdom,2011-11,130.05,1
15572.0,2011-03-06,United Kingdom,2011-03,445.90999999999997,2
15572.0,2011-04-05,United Kingdom,2011-04,430.13,1
15572.0,2011-08-22,United Kingdom,2011-08,679.25,1
15572.0,2011-11-14,United Kingdom,2011-11,802.59,2
15572.0,2011-12-05,United Kingdom,2011-12,194.98,1
15573.0,2011-09-15,United Kingdom,2011-09,410.7,1
15573.0,2011-11-08,United Kingdom,2011-11,196.75,1
15574.0,2010-12-02,United Kingdom,2010-12,375.65,1
15574.0,2010-12-16,United Kingdom,2010-12,214.5,2
15574.0,2011-06-15,United Kingdom,2011-06,112.1,1
15576.0,2011-11-02,United Kingdom,2011-11,940.6700000000001,1
15577.0,2011-02-07,United Kingdom,2011-02,29.65,1
15577.0,2011-07-11,United Kingdom,2011-07,229.23,2
15578.0,2011-06-30,United Kingdom,2011-06,127.1,1
15579.0,2011-01-30,United Kingdom,2011-01,199.6,1
15579.0,2011-10-02,United Kingdom,2011-10,149.0,1
15581.0,2010-12-08,United Kingdom,2010-12,272.34000000000003,1
15581.0,2010-12-19,United Kingdom,2010-12,44.42,2
15581.0,2010-12-21,United Kingdom,2010-12,9.2,1
15581.0,2011-03-09,United Kingdom,2011-03,91.54,1
15581.0,2011-04-15,United Kingdom,2011-04,39.6,1
15581.0,2011-04-26,United Kingdom,2011-04,172.75,1
15581.0,2011-04-27,United Kingdom,2011-04,5.11,1
15581.0,2011-06-20,United Kingdom,2011-06,18.88,1
15581.0,2011-07-06,United Kingdom,2011-07,67.79,1
15581.0,2011-08-01,United Kingdom,2011-08,250.0,1
15581.0,2011-08-09,United Kingdom,2011-08,208.34,1
15581.0,2011-08-11,United Kingdom,2011-08,2500.0,1
15582.0,2011-05-03,United Kingdom,2011-05,303.61,1
15582.0,2011-08-31,United Kingdom,2011-08,237.9,1
15582.0,2011-11-15,United Kingdom,2011-11,141.4,1
15584.0,2011-06-30,United Kingdom,2011-06,154.65,1
15584.0,2011-09-28,United Kingdom,2011-09,138.03,1
15584.0,2011-10-23,United Kingdom,2011-10,288.37,1
15584.0,2011-11-16,United Kingdom,2011-11,144.06,1
15585.0,2011-06-16,United Kingdom,2011-06,455.3,1
15587.0,2010-12-23,United Kingdom,2010-12,344.88,1
15587.0,2011-07-20,United Kingdom,2011-07,111.96,1
15587.0,2011-09-11,United Kingdom,2011-09,344.88,1
15587.0,2011-10-20,United Kingdom,2011-10,111.96,1
15589.0,2011-02-02,United Kingdom,2011-02,184.95,1
15589.0,2011-03-29,United Kingdom,2011-03,293.58,2
15592.0,2011-10-24,United Kingdom,2011-10,388.58,1
15593.0,2011-09-30,United Kingdom,2011-09,199.8,1
15594.0,2011-04-19,United Kingdom,2011-04,267.91,1
15594.0,2011-09-07,United Kingdom,2011-09,520.31,1
15594.0,2011-09-19,United Kingdom,2011-09,718.21,1
15594.0,2011-11-09,United Kingdom,2011-11,182.55,1
15594.0,2011-11-24,United Kingdom,2011-11,82.8,1
15596.0,2010-12-09,United Kingdom,2010-12,402.32,1
15596.0,2011-01-17,United Kingdom,2011-01,375.15,1
15596.0,2011-03-03,United Kingdom,2011-03,303.03,1
15596.0,2011-05-09,United Kingdom,2011-05,309.19,1
15596.0,2011-08-31,United Kingdom,2011-08,16.9,1
15597.0,2011-11-04,United Kingdom,2011-11,324.57,1
15598.0,2011-10-17,United Kingdom,2011-10,240.68,1
15599.0,2011-05-19,United Kingdom,2011-05,448.83,1
15599.0,2011-11-13,United Kingdom,2011-11,312.90999999999997,1
15601.0,2010-12-02,United Kingdom,2010-12,768.38,1
15601.0,2010-12-16,United Kingdom,2010-12,468.07,1
15601.0,2011-01-07,United Kingdom,2011-01,688.45,1
15601.0,2011-01-25,United Kingdom,2011-01,461.64,1
15601.0,2011-01-27,United Kingdom,2011-01,283.74,1
15601.0,2011-02-15,United Kingdom,2011-02,549.04,1
15601.0,2011-02-17,United Kingdom,2011-02,570.88,1
15601.0,2011-04-01,United Kingdom,2011-04,266.85,1
15601.0,2011-05-20,United Kingdom,2011-05,691.54,1
15601.0,2011-06-22,United Kingdom,2011-06,374.81,1
15601.0,2011-08-09,United Kingdom,2011-08,462.06,1
15601.0,2011-09-11,United Kingdom,2011-09,231.56,1
15601.0,2011-10-14,United Kingdom,2011-10,781.14,1
15601.0,2011-11-28,United Kingdom,2011-11,178.4,1
15602.0,2010-12-06,United Kingdom,2010-12,92.55000000000001,1
15602.0,2010-12-14,United Kingdom,2010-12,60.0,1
15602.0,2011-01-11,United Kingdom,2011-01,60.0,1
15602.0,2011-01-31,United Kingdom,2011-01,192.2,1
15602.0,2011-05-23,United Kingdom,2011-05,138.2,1
15602.0,2011-09-30,United Kingdom,2011-09,402.24,1
15602.0,2011-11-11,United Kingdom,2011-11,125.03999999999999,1
15602.0,2011-11-17,United Kingdom,2011-11,46.8,1
15602.0,2011-12-01,United Kingdom,2011-12,180.84,1
15603.0,2011-09-22,United Kingdom,2011-09,48.480000000000004,1
15604.0,2011-10-18,United Kingdom,2011-10,216.39,1
15605.0,2010-12-01,United Kingdom,2010-12,194.85000000000002,1
15605.0,2011-02-23,United Kingdom,2011-02,182.75,1
15605.0,2011-04-01,United Kingdom,2011-04,312.58,1
15605.0,2011-09-11,United Kingdom,2011-09,204.60000000000002,1
15605.0,2011-11-03,United Kingdom,2011-11,303.45,1
15606.0,2011-01-19,United Kingdom,2011-01,305.6,1
15606.0,2011-02-15,United Kingdom,2011-02,303.57,1
15606.0,2011-02-24,United Kingdom,2011-02,305.7,1
15606.0,2011-03-06,United Kingdom,2011-03,279.8,1
15606.0,2011-03-23,United Kingdom,2011-03,310.8,1
15606.0,2011-05-01,United Kingdom,2011-05,320.88,1
15606.0,2011-06-22,United Kingdom,2011-06,309.81,1
15606.0,2011-08-12,United Kingdom,2011-08,303.22,1
15606.0,2011-10-09,United Kingdom,2011-10,480.78000000000003,1
15607.0,2011-01-07,United Kingdom,2011-01,104.76,1
15608.0,2011-08-11,United Kingdom,2011-08,285.68,1
15608.0,2011-10-10,United Kingdom,2011-10,685.6,2
15608.0,2011-11-11,United Kingdom,2011-11,122.4,1
15609.0,2011-06-08,United Kingdom,2011-06,298.48,1
15610.0,2011-10-19,United Kingdom,2011-10,112.46000000000001,1
15611.0,2011-01-09,United Kingdom,2011-01,104.25,1
15611.0,2011-03-03,United Kingdom,2011-03,99.75,1
15611.0,2011-03-28,United Kingdom,2011-03,127.5,1
15611.0,2011-06-01,United Kingdom,2011-06,100.6,1
15611.0,2011-06-15,United Kingdom,2011-06,53.91,1
15611.0,2011-06-29,United Kingdom,2011-06,60.660000000000004,1
15611.0,2011-08-26,United Kingdom,2011-08,15.0,1
15611.0,2011-08-28,United Kingdom,2011-08,385.47,1
15611.0,2011-09-30,United Kingdom,2011-09,148.7,2
15611.0,2011-10-28,United Kingdom,2011-10,244.5,1
15611.0,2011-11-23,United Kingdom,2011-11,104.2,1
15611.0,2011-11-30,United Kingdom,2011-11,146.91,1
15612.0,2011-10-09,United Kingdom,2011-10,69.65,1
15612.0,2011-11-03,United Kingdom,2011-11,125.5,1
15615.0,2010-12-15,United Kingdom,2010-12,1081.19,3
15615.0,2011-01-14,United Kingdom,2011-01,643.6,1
15615.0,2011-02-14,United Kingdom,2011-02,710.31,1
15615.0,2011-03-21,United Kingdom,2011-03,536.78,1
15615.0,2011-04-11,United Kingdom,2011-04,758.92,1
15615.0,2011-04-18,United Kingdom,2011-04,90.0,1
15615.0,2011-05-10,United Kingdom,2011-05,521.49,1
15615.0,2011-05-11,United Kingdom,2011-05,396.77,1
15615.0,2011-06-09,United Kingdom,2011-06,482.9,2
15615.0,2011-06-30,United Kingdom,2011-06,679.22,2
15615.0,2011-08-10,United Kingdom,2011-08,535.54,2
15615.0,2011-08-18,United Kingdom,2011-08,380.1,2
15615.0,2011-08-26,United Kingdom,2011-08,551.03,1
15615.0,2011-10-07,United Kingdom,2011-10,824.41,1
15615.0,2011-10-25,United Kingdom,2011-10,381.1,1
15615.0,2011-11-08,United Kingdom,2011-11,787.29,1
15615.0,2011-11-29,United Kingdom,2011-11,1039.09,1
15618.0,2011-07-26,United Kingdom,2011-07,222.831,1
15618.0,2011-09-08,United Kingdom,2011-09,196.21,2
15618.0,2011-11-07,United Kingdom,2011-11,357.81,1
15619.0,2011-11-29,United Kingdom,2011-11,336.40000000000003,1
15620.0,2010-12-16,United Kingdom,2010-12,424.49,1
15620.0,2011-05-03,United Kingdom,2011-05,450.52,1
15620.0,2011-10-14,United Kingdom,2011-10,678.17,1
15621.0,2011-11-18,United Kingdom,2011-11,563.28,1
15621.0,2011-11-28,United Kingdom,2011-11,481.68,1
15621.0,2011-12-05,United Kingdom,2011-12,248.07,2
15622.0,2011-03-02,United Kingdom,2011-03,576.0,1
15622.0,2011-04-28,United Kingdom,2011-04,1615.8,2
15622.0,2011-05-26,United Kingdom,2011-05,410.2,2
15622.0,2011-09-14,United Kingdom,2011-09,725.61,3
15622.0,2011-10-27,United Kingdom,2011-10,381.95,1
15623.0,2011-07-21,United Kingdom,2011-07,301.03,1
15624.0,2011-03-28,United Kingdom,2011-03,183.9,1
15624.0,2011-05-17,United Kingdom,2011-05,127.5,1
15624.0,2011-07-27,United Kingdom,2011-07,208.63000000000002,1
15624.0,2011-08-15,United Kingdom,2011-08,68.10000000000001,1
15625.0,2011-04-18,United Kingdom,2011-04,695.3299999999999,1
15625.0,2011-06-13,United Kingdom,2011-06,249.94,1
15625.0,2011-08-01,United Kingdom,2011-08,301.14,1
15625.0,2011-08-28,United Kingdom,2011-08,287.84999999999997,1
15626.0,2011-01-14,United Kingdom,2011-01,281.88,1
15626.0,2011-09-26,United Kingdom,2011-09,393.92,1
15628.0,2010-12-08,United Kingdom,2010-12,319.18,1
15628.0,2011-03-29,United Kingdom,2011-03,371.83000000000004,1
15628.0,2011-06-10,United Kingdom,2011-06,314.11,1
15628.0,2011-08-03,United Kingdom,2011-08,308.43,1
15628.0,2011-09-02,United Kingdom,2011-09,311.85,1
15628.0,2011-10-05,United Kingdom,2011-10,416.46000000000004,1
15628.0,2011-10-24,United Kingdom,2011-10,321.5,1
15628.0,2011-11-15,United Kingdom,2011-11,303.93,1
15628.0,2011-12-05,United Kingdom,2011-12,202.95000000000002,1
15630.0,2011-05-19,United Kingdom,2011-05,396.86,1
15630.0,2011-10-25,United Kingdom,2011-10,789.49,1
15632.0,2011-03-10,United Kingdom,2011-03,394.63,1
15632.0,2011-03-31,United Kingdom,2011-03,300.6,1
15632.0,2011-04-28,United Kingdom,2011-04,547.27,1
15632.0,2011-06-10,United Kingdom,2011-06,314.16,1
15632.0,2011-07-20,United Kingdom,2011-07,385.57,1
15632.0,2011-08-10,United Kingdom,2011-08,409.61,1
15632.0,2011-10-07,United Kingdom,2011-10,627.12,1
15632.0,2011-11-24,United Kingdom,2011-11,306.35,1
15634.0,2011-11-22,United Kingdom,2011-11,243.55,1
15636.0,2011-03-02,United Kingdom,2011-03,306.7,1
15636.0,2011-09-11,United Kingdom,2011-09,418.06,1
15637.0,2011-10-18,United Kingdom,2011-10,223.36,1
15639.0,2011-07-28,United Kingdom,2011-07,425.32,1
15640.0,2010-12-02,United Kingdom,2010-12,333.72,1
15640.0,2010-12-13,United Kingdom,2010-12,1485.78,1
15640.0,2010-12-19,United Kingdom,2010-12,947.1899999999999,1
15640.0,2011-01-11,United Kingdom,2011-01,602.44,1
15640.0,2011-02-13,United Kingdom,2011-02,981.9,1
15640.0,2011-04-13,United Kingdom,2011-04,1103.73,1
15640.0,2011-04-27,United Kingdom,2011-04,316.85,1
15640.0,2011-06-07,United Kingdom,2011-06,1008.61,1
15640.0,2011-07-22,United Kingdom,2011-07,649.46,1
15640.0,2011-08-07,United Kingdom,2011-08,1444.66,1
15640.0,2011-08-10,United Kingdom,2011-08,45.0,1
15640.0,2011-09-22,United Kingdom,2011-09,524.26,1
15640.0,2011-11-03,United Kingdom,2011-11,998.72,1
15640.0,2011-11-23,United Kingdom,2011-11,886.86,1
15640.0,2011-12-05,United Kingdom,2011-12,1186.48,1
