CustomerID,Date,Country,MonthYear,Week,TotalAmount,CountOfUniqueInvoices
15530.0,2011-11-18,United Kingdom,2011-11,2011-11-14,333.62,1
15531.0,2011-11-09,United Kingdom,2011-11,2011-11-07,1522.31,1
15531.0,2011-12-01,United Kingdom,2011-12,2011-11-28,485.13,1
15532.0,2010-12-16,United Kingdom,2010-12,2010-12-13,356.35,1
15532.0,2011-06-26,United Kingdom,2011-06,2011-06-20,545.34,1
15532.0,2011-07-31,United Kingdom,2011-07,2011-07-25,324.1,1
15532.0,2011-11-14,United Kingdom,2011-11,2011-11-14,355.14,1
15533.0,2011-09-11,United Kingdom,2011-09,2011-09-05,449.65999999999997,1
15533.0,2011-09-18,United Kingdom,2011-09,2011-09-12,105.08000000000001,1
15533.0,2011-11-20,United Kingdom,2011-11,2011-11-14,252.82999999999998,1
15535.0,2011-01-16,United Kingdom,2011-01,2011-01-10,292.54,2
15535.0,2011-04-17,United Kingdom,2011-04,2011-04-11,118.85,1
15535.0,2011-06-19,United Kingdom,2011-06,2011-06-13,125.01,1
15537.0,2011-06-29,United Kingdom,2011-06,2011-06-27,110.92,1
15539.0,2011-12-02,United Kingdom,2011-12,2011-11-28,538.46,1
15540.0,2011-11-28,United Kingdom,2011-11,2011-11-28,213.3,1
15541.0,2011-08-17,United Kingdom,2011-08,2011-08-15,85.13000000000001,1
15543.0,2011-02-24,United Kingdom,2011-02,2011-02-21,127.86,1
15544.0,2010-12-02,United Kingdom,2010-12,2010-11-29,354.54,1
15544.0,2011-02-11,United Kingdom,2011-02,2011-02-07,479.48,1
15544.0,2011-02-25,United Kingdom,2011-02,2011-02-21,365.1,1
15544.0,2011-05-12,United Kingdom,2011-05,2011-05-09,560.35,1
15544.0,2011-06-19,United Kingdom,2011-06,2011-06-13,318.02,1
15544.0,2011-07-12,United Kingdom,2011-07,2011-07-11,370.16,1
15544.0,2011-08-12,United Kingdom,2011-08,2011-08-08,324.72,1
15544.0,2011-11-11,United Kingdom,2011-11,2011-11-07,446.02,1
15544.0,2011-11-30,United Kingdom,2011-11,2011-11-28,328.32,1
15545.0,2010-12-03,United Kingdom,2010-12,2010-11-29,135.32999999999998,1
15545.0,2011-10-16,United Kingdom,2011-10,2011-10-10,157.39000000000001,1
15547.0,2010-12-12,United Kingdom,2010-12,2010-12-06,767.37,1
15547.0,2011-01-28,United Kingdom,2011-01,2011-01-24,238.67,1
15547.0,2011-02-27,United Kingdom,2011-02,2011-02-21,421.69,2
15547.0,2011-03-13,United Kingdom,2011-03,2011-03-07,288.71000000000004,1
15547.0,2011-04-10,United Kingdom,2011-04,2011-04-04,280.66,1
15547.0,2011-05-29,United Kingdom,2011-05,2011-05-23,407.43,1
15547.0,2011-08-21,United Kingdom,2011-08,2011-08-15,366.18,1
15547.0,2011-09-11,United Kingdom,2011-09,2011-09-05,458.43,1
15547.0,2011-09-18,United Kingdom,2011-09,2011-09-12,500.63,2
15547.0,2011-10-02,United Kingdom,2011-10,2011-09-26,469.89,1
15547.0,2011-10-30,United Kingdom,2011-10,2011-10-24,232.77,1
15547.0,2011-12-02,United Kingdom,2011-12,2011-11-28,522.41,1
15549.0,2011-01-27,United Kingdom,2011-01,2011-01-24,942.1,1
15549.0,2011-07-05,United Kingdom,2011-07,2011-07-04,689.58,1
15549.0,2011-09-23,United Kingdom,2011-09,2011-09-19,61.58,1
15550.0,2011-02-11,United Kingdom,2011-02,2011-02-07,137.89999999999998,1
15550.0,2011-06-22,United Kingdom,2011-06,2011-06-20,141.14,1
15550.0,2011-08-25,United Kingdom,2011-08,2011-08-22,154.24,1
15550.0,2011-12-05,United Kingdom,2011-12,2011-12-05,142.35,1
15551.0,2011-11-03,United Kingdom,2011-11,2011-10-31,436.06,1
15552.0,2011-05-06,United Kingdom,2011-05,2011-05-02,90.12,1
15553.0,2011-10-10,United Kingdom,2011-10,2011-10-10,437.23,1
15554.0,2011-03-07,United Kingdom,2011-03,2011-03-07,217.2,1
15555.0,2010-12-05,United Kingdom,2010-12,2010-11-29,198.43,1
15555.0,2010-12-09,United Kingdom,2010-12,2010-12-06,620.35,1
15555.0,2010-12-13,United Kingdom,2010-12,2010-12-13,171.04,1
15555.0,2011-04-17,United Kingdom,2011-04,2011-04-11,290.52,1
15555.0,2011-05-22,United Kingdom,2011-05,2011-05-16,379.40999999999997,1
15555.0,2011-06-02,United Kingdom,2011-06,2011-05-30,123.74999999999999,1
15555.0,2011-06-16,United Kingdom,2011-06,2011-06-13,164.22,1
15555.0,2011-06-17,United Kingdom,2011-06,2011-06-13,174.27,1
15555.0,2011-07-04,United Kingdom,2011-07,2011-07-04,433.21999999999997,1
15555.0,2011-08-28,United Kingdom,2011-08,2011-08-22,264.73,1
15555.0,2011-09-22,United Kingdom,2011-09,2011-09-19,353.2,1
15555.0,2011-10-02,United Kingdom,2011-10,2011-09-26,261.12,1
15555.0,2011-10-12,United Kingdom,2011-10,2011-10-10,167.47,1
15555.0,2011-11-06,United Kingdom,2011-11,2011-10-31,420.42,1
15555.0,2011-11-09,United Kingdom,2011-11,2011-11-07,312.12,1
15555.0,2011-11-27,United Kingdom,2011-11,2011-11-21,470.9,1
15556.0,2011-11-15,United Kingdom,2011-11,2011-11-14,279.77,1
15557.0,2011-11-11,United Kingdom,2011-11,2011-11-07,473.65000000000003,1
15561.0,2011-05-08,United Kingdom,2011-05,2011-05-02,265.75,1
15561.0,2011-07-13,United Kingdom,2011-07,2011-07-11,183.92,2
15561.0,2011-11-28,United Kingdom,2011-11,2011-11-28,350.92,1
15562.0,2010-12-23,United Kingdom,2010-12,2010-12-20,134.55,1
15563.0,2010-12-16,United Kingdom,2010-12,2010-12-13,270.19,1
15563.0,2011-05-23,United Kingdom,2011-05,2011-05-23,465.43,1
15563.0,2011-11-17,United Kingdom,2011-11,2011-11-14,664.8199999999999,2
15565.0,2011-09-30,United Kingdom,2011-09,2011-09-26,88.8,1
15565.0,2011-10-20,United Kingdom,2011-10,2011-10-17,84.36000000000001,1
15567.0,2011-11-21,United Kingdom,2011-11,2011-11-21,186.01,1
15568.0,2011-09-27,United Kingdom,2011-09,2011-09-26,228.31,1
15568.0,2011-10-26,United Kingdom,2011-10,2011-10-24,194.21,1
15568.0,2011-12-07,United Kingdom,2011-12,2011-12-05,335.77,1
15569.0,2011-01-11,United Kingdom,2011-01,2011-01-10,288.5,1
15569.0,2011-07-31,United Kingdom,2011-07,2011-07-25,597.61,2
15569.0,2011-08-23,United Kingdom,2011-08,2011-08-22,244.79999999999998,1
15569.0,2011-08-28,United Kingdom,2011-08,2011-08-22,244.79999999999998,1
15570.0,2010-12-05,United Kingdom,2010-12,2010-11-29,517.65,1
15570.0,2010-12-12,United Kingdom,2010-12,2010-12-06,350.24,1
15570.0,2010-12-17,United Kingdom,2010-12,2010-12-13,196.75,1
15570.0,2011-01-14,United Kingdom,2011-01,2011-01-10,487.70000000000005,1
15570.0,2011-02-10,United Kingdom,2011-02,2011-02-07,116.85,1
15570.0,2011-02-28,United Kingdom,2011-02,2011-02-28,314.90000000000003,1
15570.0,2011-04-14,United Kingdom,2011-04,2011-04-11,294.04,1
15570.0,2011-05-17,United Kingdom,2011-05,2011-05-16,247.29,1
15570.0,2011-07-21,United Kingdom,2011-07,2011-07-18,301.26,1
15570.0,2011-11-03,United Kingdom,2011-11,2011-10-31,958.82,1
15570.0,2011-11-29,United Kingdom,2011-11,2011-11-28,344.62,1
15570.0,2011-12-02,United Kingdom,2011-12,2011-11-28,35.400000000000006,1
15571.0,2011-09-22,United Kingdom,2011-09,2011-09-19,202.35,1
15571.0,2011-11-06,United Kingdom,2011-11,2011-10-31,196.43,1
15571.0,2011-11-15,United Kingdom,2011-11,2011-11-14,121.6,1
15571.0,2011-11-28,United Kingdom,2011-11,2011-11-28,130.05,1
15572.0,2011-03-06,United Kingdom,2011-03,2011-02-28,445.90999999999997,2
15572.0,2011-04-05,United Kingdom,2011-04,2011-04-04,430.13,1
15572.0,2011-08-22,United Kingdom,2011-08,2011-08-22,679.25,1
15572.0,2011-11-14,United Kingdom,2011-11,2011-11-14,802.59,2
15572.0,2011-12-05,United Kingdom,2011-12,2011-12-05,194.98,1
15573.0,2011-09-15,United Kingdom,2011-09,2011-09-12,410.7,1
15573.0,2011-11-08,United Kingdom,2011-11,2011-11-07,196.75,1
15574.0,2010-12-02,United Kingdom,2010-12,2010-11-29,375.65,1
15574.0,2010-12-16,United Kingdom,2010-12,2010-12-13,214.5,2
15574.0,2011-06-15,United Kingdom,2011-06,2011-06-13,112.1,1
15576.0,2011-11-02,United Kingdom,2011-11,2011-10-31,940.6700000000001,1
15577.0,2011-02-07,United Kingdom,2011-02,2011-02-07,29.65,1
15577.0,2011-07-11,United Kingdom,2011-07,2011-07-11,229.23,2
15578.0,2011-06-30,United Kingdom,2011-06,2011-06-27,127.1,1
15579.0,2011-01-30,United Kingdom,2011-01,2011-01-24,199.6,1
15579.0,2011-10-02,United Kingdom,2011-10,2011-09-26,149.0,1
15581.0,2010-12-08,United Kingdom,2010-12,2010-12-06,272.34000000000003,1
15581.0,2010-12-19,United Kingdom,2010-12,2010-12-13,44.42,2
15581.0,2010-12-21,United Kingdom,2010-12,2010-12-20,9.2,1
15581.0,2011-03-09,United Kingdom,2011-03,2011-03-07,91.54,1
15581.0,2011-04-15,United Kingdom,2011-04,2011-04-11,39.6,1
15581.0,2011-04-26,United Kingdom,2011-04,2011-04-25,172.75,1
15581.0,2011-04-27,United Kingdom,2011-04,2011-04-25,5.11,1
15581.0,2011-06-20,United Kingdom,2011-06,2011-06-20,18.88,1
15581.0,2011-07-06,United Kingdom,2011-07,2011-07-04,67.79,1
15581.0,2011-08-01,United Kingdom,2011-08,2011-08-01,250.0,1
15581.0,2011-08-09,United Kingdom,2011-08,2011-08-08,208.34,1
15581.0,2011-08-11,United Kingdom,2011-08,2011-08-08,2500.0,1
15582.0,2011-05-03,United Kingdom,2011-05,2011-05-02,303.61,1
15582.0,2011-08-31,United Kingdom,2011-08,2011-08-29,237.9,1
15582.0,2011-11-15,United Kingdom,2011-11,2011-11-14,141.4,1
15584.0,2011-06-30,United Kingdom,2011-06,2011-06-27,154.65,1
15584.0,2011-09-28,United Kingdom,2011-09,2011-09-26,138.03,1
15584.0,2011-10-23,United Kingdom,2011-10,2011-10-17,288.37,1
15584.0,2011-11-16,United Kingdom,2011-11,2011-11-14,144.06,1
15585.0,2011-06-16,United Kingdom,2011-06,2011-06-13,455.3,1
15587.0,2010-12-23,United Kingdom,2010-12,2010-12-20,344.88,1
15587.0,2011-07-20,United Kingdom,2011-07,2011-07-18,111.96,1
15587.0,2011-09-11,United Kingdom,2011-09,2011-09-05,344.88,1
15587.0,2011-10-20,United Kingdom,2011-10,2011-10-17,111.96,1
15589.0,2011-02-02,United Kingdom,2011-02,2011-01-31,184.95,1
15589.0,2011-03-29,United Kingdom,2011-03,2011-03-28,293.58,2
15592.0,2011-10-24,United Kingdom,2011-10,2011-10-24,388.58,1
15593.0,2011-09-30,United Kingdom,2011-09,2011-09-26,199.8,1
15594.0,2011-04-19,United Kingdom,2011-04,2011-04-18,267.91,1
15594.0,2011-09-07,United Kingdom,2011-09,2011-09-05,520.31,1
15594.0,2011-09-19,United Kingdom,2011-09,2011-09-19,718.21,1
15594.0,2011-11-09,United Kingdom,2011-11,2011-11-07,182.55,1
15594.0,2011-11-24,United Kingdom,2011-11,2011-11-21,82.8,1
15596.0,2010-12-09,United Kingdom,2010-12,2010-12-06,402.32,1
15596.0,2011-01-17,United Kingdom,2011-01,2011-01-17,375.15,1
15596.0,2011-03-03,United Kingdom,2011-03,2011-02-28,303.03,1
15596.0,2011-05-09,United Kingdom,2011-05,2011-05-09,309.19,1
15596.0,2011-08-31,United Kingdom,2011-08,2011-08-29,16.9,1
15597.0,2011-11-04,United Kingdom,2011-11,2011-10-31,324.57,1
15598.0,2011-10-17,United Kingdom,2011-10,2011-10-17,240.68,1
15599.0,2011-05-19,United Kingdom,2011-05,2011-05-16,448.83,1
15599.0,2011-11-13,United Kingdom,2011-11,2011-11-07,312.90999999999997,1
15601.0,2010-12-02,United Kingdom,2010-12,2010-11-29,768.38,1
15601.0,2010-12-16,United Kingdom,2010-12,2010-12-13,468.07,1
15601.0,2011-01-07,United Kingdom,2011-01,2011-01-03,688.45,1
15601.0,2011-01-25,United Kingdom,2011-01,2011-01-24,461.64,1
15601.0,2011-01-27,United Kingdom,2011-01,2011-01-24,283.74,1
15601.0,2011-02-15,United Kingdom,2011-02,2011-02-14,549.04,1
15601.0,2011-02-17,United Kingdom,2011-02,2011-02-14,570.88,1
15601.0,2011-04-01,United Kingdom,2011-04,2011-03-28,266.85,1
15601.0,2011-05-20,United Kingdom,2011-05,2011-05-16,691.54,1
15601.0,2011-06-22,United Kingdom,2011-06,2011-06-20,374.81,1
15601.0,2011-08-09,United Kingdom,2011-08,2011-08-08,462.06,1
15601.0,2011-09-11,United Kingdom,2011-09,2011-09-05,231.56,1
15601.0,2011-10-14,United Kingdom,2011-10,2011-10-10,781.14,1
15601.0,2011-11-28,United Kingdom,2011-11,2011-11-28,178.4,1
15602.0,2010-12-06,United Kingdom,2010-12,2010-12-06,92.55000000000001,1
15602.0,2010-12-14,United Kingdom,2010-12,2010-12-13,60.0,1
15602.0,2011-01-11,United Kingdom,2011-01,2011-01-10,60.0,1
15602.0,2011-01-31,United Kingdom,2011-01,2011-01-31,192.2,1
15602.0,2011-05-23,United Kingdom,2011-05,2011-05-23,138.2,1
15602.0,2011-09-30,United Kingdom,2011-09,2011-09-26,402.24,1
15602.0,2011-11-11,United Kingdom,2011-11,2011-11-07,125.03999999999999,1
15602.0,2011-11-17,United Kingdom,2011-11,2011-11-14,46.8,1
15602.0,2011-12-01,United Kingdom,2011-12,2011-11-28,180.84,1
15603.0,2011-09-22,United Kingdom,2011-09,2011-09-19,48.480000000000004,1
15604.0,2011-10-18,United Kingdom,2011-10,2011-10-17,216.39,1
15605.0,2010-12-01,United Kingdom,2010-12,2010-11-29,194.85000000000002,1
15605.0,2011-02-23,United Kingdom,2011-02,2011-02-21,182.75,1
15605.0,2011-04-01,United Kingdom,2011-04,2011-03-28,312.58,1
15605.0,2011-09-11,United Kingdom,2011-09,2011-09-05,204.60000000000002,1
15605.0,2011-11-03,United Kingdom,2011-11,2011-10-31,303.45,1
15606.0,2011-01-19,United Kingdom,2011-01,2011-01-17,305.6,1
15606.0,2011-02-15,United Kingdom,2011-02,2011-02-14,303.57,1
15606.0,2011-02-24,United Kingdom,2011-02,2011-02-21,305.7,1
15606.0,2011-03-06,United Kingdom,2011-03,2011-02-28,279.8,1
15606.0,2011-03-23,United Kingdom,2011-03,2011-03-21,310.8,1
15606.0,2011-05-01,United Kingdom,2011-05,2011-04-25,320.88,1
15606.0,2011-06-22,United Kingdom,2011-06,2011-06-20,309.81,1
15606.0,2011-08-12,United Kingdom,2011-08,2011-08-08,303.22,1
15606.0,2011-10-09,United Kingdom,2011-10,2011-10-03,480.78000000000003,1
15607.0,2011-01-07,United Kingdom,2011-01,2011-01-03,104.76,1
15608.0,2011-08-11,United Kingdom,2011-08,2011-08-08,285.68,1
15608.0,2011-10-10,United Kingdom,2011-10,2011-10-10,685.6,2
15608.0,2011-11-11,United Kingdom,2011-11,2011-11-07,122.4,1
15609.0,2011-06-08,United Kingdom,2011-06,2011-06-06,298.48,1
15610.0,2011-10-19,United Kingdom,2011-10,2011-10-17,112.46000000000001,1
15611.0,2011-01-09,United Kingdom,2011-01,2011-01-03,104.25,1
15611.0,2011-03-03,United Kingdom,2011-03,2011-02-28,99.75,1
15611.0,2011-03-28,United Kingdom,2011-03,2011-03-28,127.5,1
15611.0,2011-06-01,United Kingdom,2011-06,2011-05-30,100.6,1
15611.0,2011-06-15,United Kingdom,2011-06,2011-06-13,53.91,1
15611.0,2011-06-29,United Kingdom,2011-06,2011-06-27,60.660000000000004,1
15611.0,2011-08-26,United Kingdom,2011-08,2011-08-22,15.0,1
15611.0,2011-08-28,United Kingdom,2011-08,2011-08-22,385.47,1
15611.0,2011-09-30,United Kingdom,2011-09,2011-09-26,148.7,2
15611.0,2011-10-28,United Kingdom,2011-10,2011-10-24,244.5,1
15611.0,2011-11-23,United Kingdom,2011-11,2011-11-21,104.2,1
15611.0,2011-11-30,United Kingdom,2011-11,2011-11-28,146.91,1
15612.0,2011-10-09,United Kingdom,2011-10,2011-10-03,69.65,1
15612.0,2011-11-03,United Kingdom,2011-11,2011-10-31,125.5,1
15615.0,2010-12-15,United Kingdom,2010-12,2010-12-13,1081.19,3
15615.0,2011-01-14,United Kingdom,2011-01,2011-01-10,643.6,1
15615.0,2011-02-14,United Kingdom,2011-02,2011-02-14,710.31,1
15615.0,2011-03-21,United Kingdom,2011-03,2011-03-21,536.78,1
15615.0,2011-04-11,United Kingdom,2011-04,2011-04-11,758.92,1
15615.0,2011-04-18,United Kingdom,2011-04,2011-04-18,90.0,1
15615.0,2011-05-10,United Kingdom,2011-05,2011-05-09,521.49,1
15615.0,2011-05-11,United Kingdom,2011-05,2011-05-09,396.77,1
15615.0,2011-06-09,United Kingdom,2011-06,2011-06-06,482.9,2
15615.0,2011-06-30,United Kingdom,2011-06,2011-06-27,679.22,2
15615.0,2011-08-10,United Kingdom,2011-08,2011-08-08,535.54,2
15615.0,2011-08-18,United Kingdom,2011-08,2011-08-15,380.1,2
15615.0,2011-08-26,United Kingdom,2011-08,2011-08-22,551.03,1
15615.0,2011-10-07,United Kingdom,2011-10,2011-10-03,824.41,1
15615.0,2011-10-25,United Kingdom,2011-10,2011-10-24,381.1,1
15615.0,2011-11-08,United Kingdom,2011-11,2011-11-07,787.29,1
15615.0,2011-11-29,United Kingdom,2011-11,2011-11-28,1039.09,1
15618.0,2011-07-26,United Kingdom,2011-07,2011-07-25,222.831,1
15618.0,2011-09-08,United Kingdom,2011-09,2011-09-05,196.21,2
15618.0,2011-11-07,United Kingdom,2011-11,2011-11-07,357.81,1
15619.0,2011-11-29,United Kingdom,2011-11,2011-11-28,336.40000000000003,1
15620.0,2010-12-16,United Kingdom,2010-12,2010-12-13,424.49,1
15620.0,2011-05-03,United Kingdom,2011-05,2011-05-02,450.52,1
15620.0,2011-10-14,United Kingdom,2011-10,2011-10-10,678.17,1
15621.0,2011-11-18,United Kingdom,2011-11,2011-11-14,563.28,1
15621.0,2011-11-28,United Kingdom,2011-11,2011-11-28,481.68,1
15621.0,2011-12-05,United Kingdom,2011-12,2011-12-05,248.07,2
15622.0,2011-03-02,United Kingdom,2011-03,2011-02-28,576.0,1
15622.0,2011-04-28,United Kingdom,2011-04,2011-04-25,1615.8,2
15622.0,2011-05-26,United Kingdom,2011-05,2011-05-23,410.2,2
15622.0,2011-09-14,United Kingdom,2011-09,2011-09-12,725.61,3
15622.0,2011-10-27,United Kingdom,2011-10,2011-10-24,381.95,1
15623.0,2011-07-21,United Kingdom,2011-07,2011-07-18,301.03,1
15624.0,2011-03-28,United Kingdom,2011-03,2011-03-28,183.9,1
15624.0,2011-05-17,United Kingdom,2011-05,2011-05-16,127.5,1
15624.0,2011-07-27,United Kingdom,2011-07,2011-07-25,208.63000000000002,1
15624.0,2011-08-15,United Kingdom,2011-08,2011-08-15,68.10000000000001,1
15625.0,2011-04-18,United Kingdom,2011-04,2011-04-18,695.3299999999999,1
15625.0,2011-06-13,United Kingdom,2011-06,2011-06-13,249.94,1
15625.0,2011-08-01,United Kingdom,2011-08,2011-08-01,301.14,1
15625.0,2011-08-28,United Kingdom,2011-08,2011-08-22,287.84999999999997,1
15626.0,2011-01-14,United Kingdom,2011-01,2011-01-10,281.88,1
15626.0,2011-09-26,United Kingdom,2011-09,2011-09-26,393.92,1
15628.0,2010-12-08,United Kingdom,2010-12,2010-12-06,319.18,1
15628.0,2011-03-29,United Kingdom,2011-03,2011-03-28,371.83000000000004,1
15628.0,2011-06-10,United Kingdom,2011-06,2011-06-06,314.11,1
15628.0,2011-08-03,United Kingdom,2011-08,2011-08-01,308.43,1
15628.0,2011-09-02,United Kingdom,2011-09,2011-08-29,311.85,1
15628.0,2011-10-05,United Kingdom,2011-10,2011-10-03,416.46000000000004,1
15628.0,2011-10-24,United Kingdom,2011-10,2011-10-24,321.5,1
15628.0,2011-11-15,United Kingdom,2011-11,2011-11-14,303.93,1
15628.0,2011-12-05,United Kingdom,2011-12,2011-12-05,202.95000000000002,1
15630.0,2011-05-19,United Kingdom,2011-05,2011-05-16,396.86,1
15630.0,2011-10-25,United Kingdom,2011-10,2011-10-24,789.49,1
15632.0,2011-03-10,United Kingdom,2011-03,2011-03-07,394.63,1
15632.0,2011-03-31,United Kingdom,2011-03,2011-03-28,300.6,1
15632.0,2011-04-28,United Kingdom,2011-04,2011-04-25,547.27,1
15632.0,2011-06-10,United Kingdom,2011-06,2011-06-06,314.16,1
15632.0,2011-07-20,United Kingdom,2011-07,2011-07-18,385.57,1
15632.0,2011-08-10,United Kingdom,2011-08,2011-08-08,409.61,1
15632.0,2011-10-07,United Kingdom,2011-10,2011-10-03,627.12,1
15632.0,2011-11-24,United Kingdom,2011-11,2011-11-21,306.35,1
15634.0,2011-11-22,United Kingdom,2011-11,2011-11-21,243.55,1
15636.0,2011-03-02,United Kingdom,2011-03,2011-02-28,306.7,1
15636.0,2011-09-11,United Kingdom,2011-09,2011-09-05,418.06,1
15637.0,2011-10-18,United Kingdom,2011-10,2011-10-17,223.36,1
15639.0,2011-07-28,United Kingdom,2011-07,2011-07-25,425.32,1
15640.0,2010-12-02,United Kingdom,2010-12,2010-11-29,333.72,1
15640.0,2010-12-13,United Kingdom,2010-12,2010-12-13,1485.78,1
15640.0,2010-12-19,United Kingdom,2010-12,2010-12-13,947.1899999999999,1
15640.0,2011-01-11,United Kingdom,2011-01,2011-01-10,602.44,1
15640.0,2011-02-13,United Kingdom,2011-02,2011-02-07,981.9,1
15640.0,2011-04-13,United Kingdom,2011-04,2011-04-11,1103.73,1
15640.0,2011-04-27,United Kingdom,2011-04,2011-04-25,316.85,1
15640.0,2011-06-07,United Kingdom,2011-06,2011-06-06,1008.61,1
15640.0,2011-07-22,United Kingdom,2011-07,2011-07-18,649.46,1
15640.0,2011-08-07,United Kingdom,2011-08,2011-08-01,1444.66,1
15640.0,2011-08-10,United Kingdom,2011-08,2011-08-08,45.0,1
15640.0,2011-09-22,United Kingdom,2011-09,2011-09-19,524.26,1
15640.0,2011-11-03,United Kingdom,2011-11,2011-10-31,998.72,1
15640.0,2011-11-23,United Kingdom,2011-11,2011-11-21,886.86,1
15640.0,2011-12-05,United Kingdom,2011-12,2011-12-05,1186.48,1
15641.0,2010-12-15,United Kingdom,2010-12,2010-12-13,308.37,1
15641.0,2011-03-02,United Kingdom,2011-03,2011-02-28,453.79,1
15641.0,2011-03-24,United Kingdom,2011-03,2011-03-21,543.22,1
15641.0,2011-08-26,United Kingdom,2011-08,2011-08-22,581.82,1
15643.0,2011-03-02,United Kingdom,2011-03,2011-02-28,337.1,1
15643.0,2011-06-01,United Kingdom,2011-06,2011-05-30,326.90000000000003,2
15644.0,2011-03-23,United Kingdom,2011-03,2011-03-21,238.62,2
15644.0,2011-03-28,United Kingdom,2011-03,2011-03-28,184.57,1
15644.0,2011-06-26,United Kingdom,2011-06,2011-06-20,389.81,1
15645.0,2011-11-21,United Kingdom,2011-11,2011-11-21,612.01,1
15646.0,2010-12-02,United Kingdom,2010-12,2010-11-29,189.8,1
15646.0,2011-04-07,United Kingdom,2011-04,2011-04-04,150.24,1
15646.0,2011-07-05,United Kingdom,2011-07,2011-07-04,107.60000000000001,1
15648.0,2011-03-17,United Kingdom,2011-03,2011-03-14,316.85,1
15648.0,2011-05-19,United Kingdom,2011-05,2011-05-16,340.5,1
15649.0,2010-12-07,United Kingdom,2010-12,2010-12-06,510.0,1
15649.0,2011-01-07,United Kingdom,2011-01,2011-01-03,306.0,1
15651.0,2011-03-24,United Kingdom,2011-03,2011-03-21,227.32,1
15651.0,2011-11-03,United Kingdom,2011-11,2011-10-31,418.98,2
15652.0,2011-09-09,United Kingdom,2011-09,2011-09-05,337.74,1
15653.0,2011-08-16,United Kingdom,2011-08,2011-08-15,48.0,1
15653.0,2011-09-08,United Kingdom,2011-09,2011-09-05,829.4399999999999,1
15654.0,2011-11-13,United Kingdom,2011-11,2011-11-07,595.02,1
15654.0,2011-11-30,United Kingdom,2011-11,2011-11-28,327.51,1
15655.0,2011-04-10,United Kingdom,2011-04,2011-04-04,560.67,1
15656.0,2011-02-28,United Kingdom,2011-02,2011-02-28,242.95,1
15656.0,2011-05-03,United Kingdom,2011-05,2011-05-02,63.910000000000004,1
15656.0,2011-06-14,United Kingdom,2011-06,2011-06-13,256.77,1
15656.0,2011-10-25,United Kingdom,2011-10,2011-10-24,184.87,1
15657.0,2011-11-17,United Kingdom,2011-11,2011-11-14,30.0,1
15658.0,2010-12-02,United Kingdom,2010-12,2010-11-29,306.2,1
15658.0,2011-02-03,United Kingdom,2011-02,2011-01-31,270.20000000000005,1
15658.0,2011-03-23,United Kingdom,2011-03,2011-03-21,21.25,1
15658.0,2011-05-26,United Kingdom,2011-05,2011-05-23,418.95,1
15658.0,2011-06-02,United Kingdom,2011-06,2011-05-30,7.5,1
15659.0,2011-10-27,United Kingdom,2011-10,2011-10-24,306.45,1
15660.0,2010-12-09,United Kingdom,2010-12,2010-12-06,209.3,1
15660.0,2011-03-01,United Kingdom,2011-03,2011-02-28,155.0,1
15660.0,2011-05-19,United Kingdom,2011-05,2011-05-16,374.72,2
15660.0,2011-07-27,United Kingdom,2011-07,2011-07-25,145.32,2
15660.0,2011-09-15,United Kingdom,2011-09,2011-09-12,372.16,1
15660.0,2011-11-14,United Kingdom,2011-11,2011-11-14,344.36,2
15661.0,2011-01-05,United Kingdom,2011-01,2011-01-03,116.0,1
15661.0,2011-01-26,United Kingdom,2011-01,2011-01-24,193.79999999999998,1
15663.0,2011-08-25,United Kingdom,2011-08,2011-08-22,138.14,1
15664.0,2011-10-20,United Kingdom,2011-10,2011-10-17,386.43,1
15665.0,2011-04-10,United Kingdom,2011-04,2011-04-04,1476.22,1
15665.0,2011-06-24,United Kingdom,2011-06,2011-06-20,765.79,1
15667.0,2011-10-31,United Kingdom,2011-10,2011-10-31,301.32,1
15668.0,2011-05-06,United Kingdom,2011-05,2011-05-02,76.32000000000001,1
15669.0,2011-03-21,United Kingdom,2011-03,2011-03-21,198.8,1
15669.0,2011-06-16,United Kingdom,2011-06,2011-06-13,235.94,1
15669.0,2011-08-28,United Kingdom,2011-08,2011-08-22,130.8,1
15669.0,2011-10-30,United Kingdom,2011-10,2011-10-24,118.8,1
15670.0,2011-02-16,United Kingdom,2011-02,2011-02-14,173.05,1
15671.0,2011-03-14,United Kingdom,2011-03,2011-03-14,356.19,1
15671.0,2011-03-16,United Kingdom,2011-03,2011-03-14,300.98,1
15671.0,2011-04-11,United Kingdom,2011-04,2011-04-11,375.96000000000004,1
15671.0,2011-08-05,United Kingdom,2011-08,2011-08-01,301.36,1
15671.0,2011-09-06,United Kingdom,2011-09,2011-09-05,638.4000000000001,1
15671.0,2011-11-14,United Kingdom,2011-11,2011-11-14,321.48,1
15671.0,2011-11-21,United Kingdom,2011-11,2011-11-21,362.76,1
15673.0,2011-01-16,United Kingdom,2011-01,2011-01-10,969.95,1
15673.0,2011-05-09,United Kingdom,2011-05,2011-05-09,815.78,1
15673.0,2011-07-06,United Kingdom,2011-07,2011-07-04,318.66,1
15673.0,2011-09-12,United Kingdom,2011-09,2011-09-12,776.63,1
15674.0,2011-03-30,United Kingdom,2011-03,2011-03-28,355.12,1
15674.0,2011-04-05,United Kingdom,2011-04,2011-04-04,355.12,1
15674.0,2011-05-08,United Kingdom,2011-05,2011-05-02,334.71000000000004,1
